 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 6.45654229e+03 -4.05051501e+01  2.00681446e-04 
 6.60693448e+03 -4.05051501e+01  2.05355918e-04 
 6.76082975e+03 -4.05051501e+01  2.10139272e-04 
 6.91830971e+03 -4.05051501e+01  2.15034044e-04 
 7.07945784e+03 -4.05051501e+01  2.20042830e-04 
 7.24435960e+03 -4.05051501e+01  2.25168286e-04 
 7.41310241e+03 -4.05051501e+01  2.30413129e-04 
 7.58577575e+03 -4.05051501e+01  2.35780141e-04 
 7.76247117e+03 -4.05051501e+01  2.41272166e-04 
 7.94328235e+03 -4.05051501e+01  2.46892116e-04 
 8.12830516e+03 -4.05051501e+01  2.52642972e-04 
 8.31763771e+03 -4.05051501e+01  2.58527783e-04 
 8.51138038e+03 -4.05051501e+01  2.64549669e-04 
 8.70963590e+03 -4.05051501e+01  2.70711822e-04 
 8.91250938e+03 -4.05051501e+01  2.77017511e-04 
 9.12010839e+03 -4.05051501e+01  2.83470077e-04 
 9.33254301e+03 -4.05051501e+01  2.90072944e-04 
 9.54992586e+03 -4.05051501e+01  2.96829611e-04 
 9.77237221e+03 -4.05051501e+01  3.03743660e-04 
 1.00000000e+04 -4.05051501e+01  3.10818759e-04 
 1.02329299e+04 -4.05051501e+01  3.18058658e-04 
 1.04712855e+04 -4.05051501e+01  3.25467196e-04 
 1.07151931e+04 -4.05051501e+01  3.33048301e-04 
 1.09647820e+04 -4.05051501e+01  3.40805992e-04 
 1.12201845e+04 -4.05051501e+01  3.48744384e-04 
 1.14815362e+04 -4.05051501e+01  3.56867684e-04 
 1.17489755e+04 -4.05051501e+01  3.65180200e-04 
 1.20226443e+04 -4.05051501e+01  3.73686340e-04 
 1.23026877e+04 -4.05051501e+01  3.82390613e-04 
 1.25892541e+04 -4.05051501e+01  3.91297634e-04 
 1.28824955e+04 -4.05051501e+01  4.00412127e-04 
 1.31825674e+04 -4.05051501e+01  4.09738924e-04 
 1.34896288e+04 -4.05051501e+01  4.19282969e-04 
 1.38038426e+04 -4.05051501e+01  4.29049324e-04 
 1.41253754e+04 -4.05051501e+01  4.39043167e-04 
 1.44543977e+04 -4.05051501e+01  4.49269796e-04 
