 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 2.18776162e+01 -4.07563663e+01  6.95240027e-07 
 2.19280494e+01 -4.07563663e+01  6.96842720e-07 
 2.19785987e+01 -4.07563663e+01  6.98449109e-07 
 2.20292646e+01 -4.07563663e+01  7.00059200e-07 
 2.20800473e+01 -4.07563663e+01  7.01673003e-07 
 2.21309471e+01 -4.07563663e+01  7.03290527e-07 
 2.21819642e+01 -4.07563663e+01  7.04911779e-07 
 2.22330989e+01 -4.07563663e+01  7.06536768e-07 
 2.22843515e+01 -4.07563663e+01  7.08165504e-07 
 2.23357222e+01 -4.07563663e+01  7.09797994e-07 
 2.23872114e+01 -4.07563663e+01  7.11434247e-07 
 2.24388192e+01 -4.07563663e+01  7.13074273e-07 
 2.24905461e+01 -4.07563663e+01  7.14718078e-07 
 2.25423921e+01 -4.07563663e+01  7.16365674e-07 
 2.25943577e+01 -4.07563663e+01  7.18017067e-07 
 2.26464431e+01 -4.07563663e+01  7.19672268e-07 
 2.26986485e+01 -4.07563663e+01  7.21331283e-07 
 2.27509743e+01 -4.07563663e+01  7.22994124e-07 
 2.28034207e+01 -4.07563663e+01  7.24660797e-07 
 2.28559880e+01 -4.07563663e+01  7.26331313e-07 
 2.29086765e+01 -4.07563663e+01  7.28005680e-07 
 2.29614865e+01 -4.07563663e+01  7.29683906e-07 
 2.30144182e+01 -4.07563663e+01  7.31366001e-07 
 2.30674719e+01 -4.07563663e+01  7.33051974e-07 
 2.31206479e+01 -4.07563663e+01  7.34741833e-07 
 2.31739465e+01 -4.07563663e+01  7.36435588e-07 
 2.32273680e+01 -4.07563663e+01  7.38133247e-07 
 2.32809126e+01 -4.07563663e+01  7.39834820e-07 
 2.33345806e+01 -4.07563663e+01  7.41540316e-07 
 2.33883724e+01 -4.07563663e+01  7.43249743e-07 
 2.34422882e+01 -4.07563663e+01  7.44963110e-07 
 2.34963282e+01 -4.07563663e+01  7.46680428e-07 
 2.35504928e+01 -4.07563663e+01  7.48401704e-07 
 2.36047823e+01 -4.07563663e+01  7.50126948e-07 
 2.36591970e+01 -4.07563663e+01  7.51856169e-07 
 2.37137371e+01 -4.07563663e+01  7.53589377e-07 
 2.37684029e+01 -4.07563663e+01  7.55326579e-07 
 2.38231947e+01 -4.07563663e+01  7.57067787e-07 
 2.38781128e+01 -4.07563663e+01  7.58813009e-07 
 2.39331576e+01 -4.07563663e+01  7.60562253e-07 
 2.39883292e+01 -4.07563663e+01  7.62315530e-07 
 2.40436280e+01 -4.07563663e+01  7.64072849e-07 
 2.40990543e+01 -4.07563663e+01  7.65834219e-07 
 2.41546083e+01 -4.07563663e+01  7.67599649e-07 
 2.42102905e+01 -4.07563663e+01  7.69369149e-07 
 2.42661010e+01 -4.07563663e+01  7.71142728e-07 
 2.43220401e+01 -4.07563663e+01  7.72920396e-07 
 2.43781082e+01 -4.07563663e+01  7.74702161e-07 
 2.44343055e+01 -4.07563663e+01  7.76488034e-07 
 2.44906324e+01 -4.07563663e+01  7.78278024e-07 
 2.45470892e+01 -4.07563663e+01  7.80072140e-07 
 2.46036760e+01 -4.07563663e+01  7.81870392e-07 
 2.46603934e+01 -4.07563663e+01  7.83672789e-07 
 2.47172415e+01 -4.07563663e+01  7.85479342e-07 
 2.47742206e+01 -4.07563663e+01  7.87290059e-07 
 2.48313311e+01 -4.07563663e+01  7.89104950e-07 
 2.48885732e+01 -4.07563663e+01  7.90924024e-07 
 2.49459473e+01 -4.07563663e+01  7.92747293e-07 
 2.50034536e+01 -4.07563663e+01  7.94574764e-07 
 2.50610925e+01 -4.07563663e+01  7.96406448e-07 
 2.51188643e+01 -4.07563663e+01  7.98242354e-07 
