 9.25719754e-04  9.25719754e-04 
 7.15634940e-04  7.15634940e-04 
 7.64060678e-04  7.64060678e-04 
 7.30477010e-04  7.30477010e-04 
 7.59029241e-04  7.59029241e-04 
 9.78614689e-04  9.78614689e-04 
 6.19292723e-04  6.19292723e-04 
 6.03586320e-04  6.03586320e-04 
 7.39062913e-04  7.39062913e-04 
 7.00537167e-04  7.00537167e-04 
 7.89085547e-04  7.89085547e-04 
 7.51689494e-04  7.51689494e-04 
 6.23354169e-04  6.23354169e-04 
 6.28933604e-04  6.28933604e-04 
 6.62172032e-04  6.62172032e-04 
 7.46608452e-04  7.46608452e-04 
 7.71360245e-04  7.71360245e-04 
 7.19670758e-04  7.19670758e-04 
 7.17129953e-04  7.17129953e-04 
 9.20087095e-04  9.20087095e-04 
 8.93719241e-04  8.93719241e-04 
 8.62536845e-04  8.62536845e-04 
 6.16689274e-04  6.16689274e-04 
 7.45007081e-04  7.45007081e-04 
 6.37920530e-04  6.37920530e-04 
 7.92528351e-04  7.92528351e-04 
 8.87872607e-04  8.87872607e-04 
 6.70158689e-04  6.70158689e-04 
 7.46145260e-04  7.46145260e-04 
 7.73662885e-04  7.73662885e-04 
 7.80142051e-04  7.80142051e-04 
 9.10527763e-04  9.10527763e-04 
 8.56922285e-04  8.56922285e-04 
 8.00925823e-04  8.00925823e-04 
 8.65421599e-04  8.65421599e-04 
 7.06436171e-04  7.06436171e-04 
 8.84948780e-04  8.84948780e-04 
 6.04567135e-04  6.04567135e-04 
 7.29418562e-04  7.29418562e-04 
 6.65960016e-04  6.65960016e-04 
 7.76827727e-04  7.76827727e-04 
 9.03272920e-04  9.03272920e-04 
 9.24355350e-04  9.24355350e-04 
 7.06948079e-04  7.06948079e-04 
 8.78945063e-04  8.78945063e-04 
 7.31499497e-04  7.31499497e-04 
 7.45486063e-04  7.45486063e-04 
 9.46950562e-04  9.46950562e-04 
 7.74233181e-04  7.74233181e-04 
 7.42386468e-04  7.42386468e-04 
 7.82555187e-04  7.82555187e-04 
 7.94871506e-04  7.94871506e-04 
 8.68874383e-04  8.68874383e-04 
 8.60997485e-04  8.60997485e-04 
 8.91120296e-04  8.91120296e-04 
 7.89463198e-04  7.89463198e-04 
 9.76431957e-04  9.76431957e-04 
 8.33088568e-04  8.33088568e-04 
 7.66480866e-04  7.66480866e-04 
 7.66330928e-04  7.66330928e-04 
 8.63792727e-04  8.63792727e-04 
 7.76144481e-04  7.76144481e-04 
 8.61788177e-04  8.61788177e-04 
 7.00256641e-04  7.00256641e-04 
 7.93563698e-04  7.93563698e-04 
 8.26311065e-04  8.26311065e-04 
 6.97681429e-04  6.97681429e-04 
 7.31704620e-04  7.31704620e-04 
 9.54888866e-04  9.54888866e-04 
 7.94259614e-04  7.94259614e-04 
 6.92052034e-04  6.92052034e-04 
 7.27118313e-04  7.27118313e-04 
 8.30938074e-04  8.30938074e-04 
 9.26587767e-04  9.26587767e-04 
 6.08683969e-04  6.08683969e-04 
 7.20173607e-04  7.20173607e-04 
 8.65979549e-04  8.65979549e-04 
 8.80821114e-04  8.80821114e-04 
 7.25005816e-04  7.25005816e-04 
 8.22825046e-04  8.22825046e-04 
 8.31287864e-04  8.31287864e-04 
 8.54198595e-04  8.54198595e-04 
 6.87955671e-04  6.87955671e-04 
 6.71774400e-04  6.71774400e-04 
 9.14427409e-04  9.14427409e-04 
 8.53899052e-04  8.53899052e-04 
 7.48701909e-04  7.48701909e-04 
 7.34042431e-04  7.34042431e-04 
 8.37693336e-04  8.37693336e-04 
 8.28647597e-04  8.28647597e-04 
 7.92977264e-04  7.92977264e-04 
 5.88912536e-04  5.88912536e-04 
 7.09385565e-04  7.09385565e-04 
 7.82738365e-04  7.82738365e-04 
 9.32648250e-04  9.32648250e-04 
 6.49206070e-04  6.49206070e-04 
 7.67499414e-04  7.67499414e-04 
 6.69456116e-04  6.69456116e-04 
 8.68852552e-04  8.68852552e-04 
 1.04559248e-03  1.04559248e-03 
 8.17957488e-04  8.17957488e-04 
 9.62572727e-04  9.62572727e-04 
 8.89373854e-04  8.89373854e-04 
 8.57457984e-04  8.57457984e-04 
 7.28808375e-04  7.28808375e-04 
 7.01982648e-04  7.01982648e-04 
 7.03462646e-04  7.03462646e-04 
 6.62052518e-04  6.62052518e-04 
 7.37226697e-04  7.37226697e-04 
 7.78473065e-04  7.78473065e-04 
 6.71146435e-04  6.71146435e-04 
 7.06576671e-04  7.06576671e-04 
 7.38311953e-04  7.38311953e-04 
 7.57277588e-04  7.57277588e-04 
 5.96754796e-04  5.96754796e-04 
 6.90660930e-04  6.90660930e-04 
 7.50944201e-04  7.50944201e-04 
 7.68280612e-04  7.68280612e-04 
 7.76085697e-04  7.76085697e-04 
 9.43716200e-04  9.43716200e-04 
 7.05245021e-04  7.05245021e-04 
 7.35297865e-04  7.35297865e-04 
 8.08233693e-04  8.08233693e-04 
 7.12522215e-04  7.12522215e-04 
 6.51770152e-04  6.51770152e-04 
 7.78717794e-04  7.78717794e-04 
 8.79461846e-04  8.79461846e-04 
 7.40076756e-04  7.40076756e-04 
 9.26649389e-04  9.26649389e-04 
 6.72950540e-04  6.72950540e-04 
 7.66094444e-04  7.66094444e-04 
 6.82758382e-04  6.82758382e-04 
 8.69626795e-04  8.69626795e-04 
 7.50773924e-04  7.50773924e-04 
 8.93686106e-04  8.93686106e-04 
 6.04248661e-04  6.04248661e-04 
 1.16951749e-03  1.16951749e-03 
 7.38431480e-04  7.38431480e-04 
 6.62250862e-04  6.62250862e-04 
 7.58339319e-04  7.58339319e-04 
 8.63381513e-04  8.63381513e-04 
 7.95563382e-04  7.95563382e-04 
 6.71685778e-04  6.71685778e-04 
 8.96422630e-04  8.96422630e-04 
 9.60056891e-04  9.60056891e-04 
 7.33337557e-04  7.33337557e-04 
 6.88336732e-04  6.88336732e-04 
 7.64417029e-04  7.64417029e-04 
 7.44967176e-04  7.44967176e-04 
 6.95536321e-04  6.95536321e-04 
 8.43562778e-04  8.43562778e-04 
 7.88778439e-04  7.88778439e-04 
 8.06851820e-04  8.06851820e-04 
 9.18063300e-04  9.18063300e-04 
 6.85385648e-04  6.85385648e-04 
 6.92086525e-04  6.92086525e-04 
 6.83274362e-04  6.83274362e-04 
 7.84909749e-04  7.84909749e-04 
 7.37678697e-04  7.37678697e-04 
 8.06852755e-04  8.06852755e-04 
 8.18623272e-04  8.18623272e-04 
 7.38917962e-04  7.38917962e-04 
 6.02524723e-04  6.02524723e-04 
 8.84026630e-04  8.84026630e-04 
 7.48750113e-04  7.48750113e-04 
 9.48181982e-04  9.48181982e-04 
 7.62427445e-04  7.62427445e-04 
 9.49528656e-04  9.49528656e-04 
 8.42552888e-04  8.42552888e-04 
 7.23832755e-04  7.23832755e-04 
 8.87100224e-04  8.87100224e-04 
 1.09830005e-03  1.09830005e-03 
 7.84036076e-04  7.84036076e-04 
 8.46128685e-04  8.46128685e-04 
 8.39907551e-04  8.39907551e-04 
 7.38892258e-04  7.38892258e-04 
 7.30037453e-04  7.30037453e-04 
 6.98939356e-04  6.98939356e-04 
 7.88596726e-04  7.88596726e-04 
 7.80319238e-04  7.80319238e-04 
 9.75862849e-04  9.75862849e-04 
 8.04580105e-04  8.04580105e-04 
 7.23721153e-04  7.23721153e-04 
 7.24685173e-04  7.24685173e-04 
 8.53779401e-04  8.53779401e-04 
 6.48042716e-04  6.48042716e-04 
 8.21277900e-04  8.21277900e-04 
 7.65527250e-04  7.65527250e-04 
 6.31247770e-04  6.31247770e-04 
 8.70976141e-04  8.70976141e-04 
 1.06625637e-03  1.06625637e-03 
 6.02405822e-04  6.02405822e-04 
 8.15992180e-04  8.15992180e-04 
 7.78232263e-04  7.78232263e-04 
 5.72650188e-04  5.72650188e-04 
 7.67552081e-04  7.67552081e-04 
 7.72956290e-04  7.72956290e-04 
 8.50909356e-04  8.50909356e-04 
 7.94830858e-04  7.94830858e-04 
 7.09586086e-04  7.09586086e-04 
 8.65715546e-04  8.65715546e-04 
 9.57774991e-04  9.57774991e-04 
 7.64413250e-04  7.64413250e-04 
 6.74941227e-04  6.74941227e-04 
 7.15748333e-04  7.15748333e-04 
 7.63938403e-04  7.63938403e-04 
 6.41280340e-04  6.41280340e-04 
 8.42316986e-04  8.42316986e-04 
 9.31881992e-04  9.31881992e-04 
 7.63586407e-04  7.63586407e-04 
 7.45373204e-04  7.45373204e-04 
 7.83542605e-04  7.83542605e-04 
 8.37469402e-04  8.37469402e-04 
 7.39356631e-04  7.39356631e-04 
 8.32515367e-04  8.32515367e-04 
 1.11372698e-03  1.11372698e-03 
 8.22748530e-04  8.22748530e-04 
 6.18769931e-04  6.18769931e-04 
 8.49441265e-04  8.49441265e-04 
 6.60563473e-04  6.60563473e-04 
 7.15135797e-04  7.15135797e-04 
 7.69132421e-04  7.69132421e-04 
 7.21948464e-04  7.21948464e-04 
 6.24369095e-04  6.24369095e-04 
 8.10356842e-04  8.10356842e-04 
 7.13957314e-04  7.13957314e-04 
 8.52933286e-04  8.52933286e-04 
 8.36412606e-04  8.36412606e-04 
 8.53104775e-04  8.53104775e-04 
 8.14816978e-04  8.14816978e-04 
 7.60906589e-04  7.60906589e-04 
 6.99399922e-04  6.99399922e-04 
 7.11428313e-04  7.11428313e-04 
 6.90287589e-04  6.90287589e-04 
 1.01348412e-03  1.01348412e-03 
 8.67066305e-04  8.67066305e-04 
 7.82697449e-04  7.82697449e-04 
 7.89239682e-04  7.89239682e-04 
 8.61804566e-04  8.61804566e-04 
 6.55371958e-04  6.55371958e-04 
 7.68597690e-04  7.68597690e-04 
 9.64855751e-04  9.64855751e-04 
 8.42272055e-04  8.42272055e-04 
 7.31491527e-04  7.31491527e-04 
 8.01063221e-04  8.01063221e-04 
 8.95861109e-04  8.95861109e-04 
 7.56872897e-04  7.56872897e-04 
 8.27786196e-04  8.27786196e-04 
 9.40417957e-04  9.40417957e-04 
 8.50412286e-04  8.50412286e-04 
 8.74139104e-04  8.74139104e-04 
 8.98944145e-04  8.98944145e-04 
 7.47231626e-04  7.47231626e-04 
 7.73569333e-04  7.73569333e-04 
 9.05196772e-04  9.05196772e-04 
 9.19991587e-04  9.19991587e-04 
 7.89918278e-04  7.89918278e-04 
 8.43258789e-04  8.43258789e-04 
 7.66119226e-04  7.66119226e-04 
 7.52967931e-04  7.52967931e-04 
 7.67865440e-04  7.67865440e-04 
 7.90169637e-04  7.90169637e-04 
 7.06805294e-04  7.06805294e-04 
 7.69256893e-04  7.69256893e-04 
 9.42156240e-04  9.42156240e-04 
 7.72620228e-04  7.72620228e-04 
 7.15091809e-04  7.15091809e-04 
 8.28189588e-04  8.28189588e-04 
 1.17463431e-03  1.17463431e-03 
 7.87216762e-04  7.87216762e-04 
 6.68803426e-04  6.68803426e-04 
 9.69223556e-04  9.69223556e-04 
 9.46535408e-04  9.46535408e-04 
 7.13390851e-04  7.13390851e-04 
 9.06070081e-04  9.06070081e-04 
 7.78444487e-04  7.78444487e-04 
 6.46504641e-04  6.46504641e-04 
 8.01698328e-04  8.01698328e-04 
 6.92729776e-04  6.92729776e-04 
 7.79846910e-04  7.79846910e-04 
 6.54879633e-04  6.54879633e-04 
 7.58236450e-04  7.58236450e-04 
 9.57241690e-04  9.57241690e-04 
 7.65050929e-04  7.65050929e-04 
 9.44835228e-04  9.44835228e-04 
 8.71501476e-04  8.71501476e-04 
 7.64239924e-04  7.64239924e-04 
 9.52058156e-04  9.52058156e-04 
 7.93341234e-04  7.93341234e-04 
 8.48244125e-04  8.48244125e-04 
 7.52625296e-04  7.52625296e-04 
 9.06248571e-04  9.06248571e-04 
 7.88213072e-04  7.88213072e-04 
 9.62764839e-04  9.62764839e-04 
 9.51020243e-04  9.51020243e-04 
 7.77754119e-04  7.77754119e-04 
 7.61383094e-04  7.61383094e-04 
 7.86504778e-04  7.86504778e-04 
 9.17564273e-04  9.17564273e-04 
 9.75895090e-04  9.75895090e-04 
 8.80122777e-04  8.80122777e-04 
 6.99233584e-04  6.99233584e-04 
 7.21102955e-04  7.21102955e-04 
 8.05488043e-04  8.05488043e-04 
 5.96899982e-04  5.96899982e-04 
 9.04060177e-04  9.04060177e-04 
 7.68163571e-04  7.68163571e-04 
 8.17364790e-04  8.17364790e-04 
 8.39780454e-04  8.39780454e-04 
 6.62865691e-04  6.62865691e-04 
 7.12177923e-04  7.12177923e-04 
 8.27924092e-04  8.27924092e-04 
 7.06651002e-04  7.06651002e-04 
 6.09886878e-04  6.09886878e-04 
 7.88157320e-04  7.88157320e-04 
 8.02206212e-04  8.02206212e-04 
 8.71522200e-04  8.71522200e-04 
 7.03339911e-04  7.03339911e-04 
 8.74026530e-04  8.74026530e-04 
 8.53555497e-04  8.53555497e-04 
 7.75837126e-04  7.75837126e-04 
 7.27442796e-04  7.27442796e-04 
 8.72202211e-04  8.72202211e-04 
 8.38631754e-04  8.38631754e-04 
 7.61913620e-04  7.61913620e-04 
 9.00828496e-04  9.00828496e-04 
 7.49645779e-04  7.49645779e-04 
 8.55197671e-04  8.55197671e-04 
 6.35697768e-04  6.35697768e-04 
 7.89787790e-04  7.89787790e-04 
 7.14379969e-04  7.14379969e-04 
 7.34209638e-04  7.34209638e-04 
 7.66689213e-04  7.66689213e-04 
 6.41057514e-04  6.41057514e-04 
 8.34578956e-04  8.34578956e-04 
 8.19925118e-04  8.19925118e-04 
 7.68194379e-04  7.68194379e-04 
 7.30467193e-04  7.30467193e-04 
 8.13089891e-04  8.13089891e-04 
 8.16405977e-04  8.16405977e-04 
 7.56008813e-04  7.56008813e-04 
 7.19947176e-04  7.19947176e-04 
 7.67942414e-04  7.67942414e-04 
 8.92447414e-04  8.92447414e-04 
 6.05008814e-04  6.05008814e-04 
 7.90605421e-04  7.90605421e-04 
 7.63848223e-04  7.63848223e-04 
 8.51531513e-04  8.51531513e-04 
 9.66361109e-04  9.66361109e-04 
 7.94573448e-04  7.94573448e-04 
 8.75745442e-04  8.75745442e-04 
 8.55604182e-04  8.55604182e-04 
 7.90611106e-04  7.90611106e-04 
 9.04444087e-04  9.04444087e-04 
 7.72357497e-04  7.72357497e-04 
 6.50050408e-04  6.50050408e-04 
 9.13804697e-04  9.13804697e-04 
 7.22342461e-04  7.22342461e-04 
 7.67080674e-04  7.67080674e-04 
 8.32213989e-04  8.32213989e-04 
 7.55560322e-04  7.55560322e-04 
 7.39483422e-04  7.39483422e-04 
 9.83563422e-04  9.83563422e-04 
 8.74294057e-04  8.74294057e-04 
 8.20235380e-04  8.20235380e-04 
 7.14071818e-04  7.14071818e-04 
 8.26797078e-04  8.26797078e-04 
 7.92967857e-04  7.92967857e-04 
 6.28814952e-04  6.28814952e-04 
 6.27544731e-04  6.27544731e-04 
 7.15979109e-04  7.15979109e-04 
 6.43972102e-04  6.43972102e-04 
 7.40166344e-04  7.40166344e-04 
 7.61620269e-04  7.61620269e-04 
 8.31552703e-04  8.31552703e-04 
 7.92740063e-04  7.92740063e-04 
 8.97039936e-04  8.97039936e-04 
 6.99169788e-04  6.99169788e-04 
 7.78813303e-04  7.78813303e-04 
 6.35528899e-04  6.35528899e-04 
 7.59429875e-04  7.59429875e-04 
 8.47851339e-04  8.47851339e-04 
 9.88140530e-04  9.88140530e-04 
 6.84041695e-04  6.84041695e-04 
 8.53024724e-04  8.53024724e-04 
 7.10582900e-04  7.10582900e-04 
 8.04493047e-04  8.04493047e-04 
 9.15116942e-04  9.15116942e-04 
 8.28512896e-04  8.28512896e-04 
 9.11248168e-04  9.11248168e-04 
 8.29098165e-04  8.29098165e-04 
 6.72117662e-04  6.72117662e-04 
 6.68693801e-04  6.68693801e-04 
 8.40517407e-04  8.40517407e-04 
 7.82494922e-04  7.82494922e-04 
 8.96055233e-04  8.96055233e-04 
 1.01379494e-03  1.01379494e-03 
 7.67820906e-04  7.67820906e-04 
 9.29961864e-04  9.29961864e-04 
 8.07728393e-04  8.07728393e-04 
 1.00053359e-03  1.00053359e-03 
 7.75213685e-04  7.75213685e-04 
 8.51140016e-04  8.51140016e-04 
 9.23843619e-04  9.23843619e-04 
 7.98485678e-04  7.98485678e-04 
 8.11486626e-04  8.11486626e-04 
 8.91248428e-04  8.91248428e-04 
 7.83641472e-04  7.83641472e-04 
 9.94185550e-04  9.94185550e-04 
 7.38350393e-04  7.38350393e-04 
 8.22196579e-04  8.22196579e-04 
 9.63301106e-04  9.63301106e-04 
 7.57482284e-04  7.57482284e-04 
 7.90086080e-04  7.90086080e-04 
 8.44086274e-04  8.44086274e-04 
 7.36177996e-04  7.36177996e-04 
 5.93860485e-04  5.93860485e-04 
 7.82527102e-04  7.82527102e-04 
 7.93607750e-04  7.93607750e-04 
 8.98177517e-04  8.98177517e-04 
 9.09766867e-04  9.09766867e-04 
 8.24692153e-04  8.24692153e-04 
 7.00041977e-04  7.00041977e-04 
 8.60423667e-04  8.60423667e-04 
 9.69221635e-04  9.69221635e-04 
 9.24933435e-04  9.24933435e-04 
 7.36460274e-04  7.36460274e-04 
 8.78004074e-04  8.78004074e-04 
 9.66588593e-04  9.66588593e-04 
 7.53093510e-04  7.53093510e-04 
 8.41296661e-04  8.41296661e-04 
 7.66503949e-04  7.66503949e-04 
 8.42152120e-04  8.42152120e-04 
 7.56171454e-04  7.56171454e-04 
 7.08893571e-04  7.08893571e-04 
 7.91425434e-04  7.91425434e-04 
 8.36890974e-04  8.36890974e-04 
 7.84280563e-04  7.84280563e-04 
 7.80388731e-04  7.80388731e-04 
 7.46085884e-04  7.46085884e-04 
 6.73352926e-04  6.73352926e-04 
 7.72064403e-04  7.72064403e-04 
 6.61889318e-04  6.61889318e-04 
 7.81007758e-04  7.81007758e-04 
 7.90394298e-04  7.90394298e-04 
 6.80747510e-04  6.80747510e-04 
 7.23106853e-04  7.23106853e-04 
 7.14603630e-04  7.14603630e-04 
 7.14486451e-04  7.14486451e-04 
 7.71482368e-04  7.71482368e-04 
 8.39113393e-04  8.39113393e-04 
 7.65410160e-04  7.65410160e-04 
 9.38573655e-04  9.38573655e-04 
 8.43324540e-04  8.43324540e-04 
 8.09650823e-04  8.09650823e-04 
 7.53634718e-04  7.53634718e-04 
 7.03012237e-04  7.03012237e-04 
 8.85034534e-04  8.85034534e-04 
 8.14008486e-04  8.14008486e-04 
 7.30599271e-04  7.30599271e-04 
 8.60005903e-04  8.60005903e-04 
 8.06691880e-04  8.06691880e-04 
 8.22701558e-04  8.22701558e-04 
 7.65242188e-04  7.65242188e-04 
 9.26898813e-04  9.26898813e-04 
 8.72380468e-04  8.72380468e-04 
 7.69611882e-04  7.69611882e-04 
 6.55163934e-04  6.55163934e-04 
 6.28066300e-04  6.28066300e-04 
 8.34677298e-04  8.34677298e-04 
 8.18889942e-04  8.18889942e-04 
 6.65117924e-04  6.65117924e-04 
 7.19868823e-04  7.19868823e-04 
 7.98905428e-04  7.98905428e-04 
 7.54873664e-04  7.54873664e-04 
 8.55240835e-04  8.55240835e-04 
 6.76182113e-04  6.76182113e-04 
 7.93849039e-04  7.93849039e-04 
 8.12331076e-04  8.12331076e-04 
 8.17158475e-04  8.17158475e-04 
 6.30700358e-04  6.30700358e-04 
 6.40793288e-04  6.40793288e-04 
 8.04765958e-04  8.04765958e-04 
 8.02902771e-04  8.02902771e-04 
 8.03567785e-04  8.03567785e-04 
 7.01610843e-04  7.01610843e-04 
 7.25601467e-04  7.25601467e-04 
 8.29879760e-04  8.29879760e-04 
 7.93769305e-04  7.93769305e-04 
 7.13894317e-04  7.13894317e-04 
 6.74902325e-04  6.74902325e-04 
 6.34024554e-04  6.34024554e-04 
 8.21648288e-04  8.21648288e-04 
 9.09713684e-04  9.09713684e-04 
 6.63671550e-04  6.63671550e-04 
 7.19170790e-04  7.19170790e-04 
 9.45109969e-04  9.45109969e-04 
 7.96808408e-04  7.96808408e-04 
 8.88362460e-04  8.88362460e-04 
 8.04040066e-04  8.04040066e-04 
 7.94636778e-04  7.94636778e-04 
 6.36702900e-04  6.36702900e-04 
 8.48048172e-04  8.48048172e-04 
 8.35733231e-04  8.35733231e-04 
 7.58804023e-04  7.58804023e-04 
 7.87028257e-04  7.87028257e-04 
 8.00164250e-04  8.00164250e-04 
 6.48922754e-04  6.48922754e-04 
 8.38804437e-04  8.38804437e-04 
 6.48234140e-04  6.48234140e-04 
 8.04653842e-04  8.04653842e-04 
 6.81663234e-04  6.81663234e-04 
 7.78194919e-04  7.78194919e-04 
 6.64972174e-04  6.64972174e-04 
 8.35538049e-04  8.35538049e-04 
 7.25437725e-04  7.25437725e-04 
